,BEGIN_YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,WFO,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
301,2019,01,25,530,201901,25,730,133007,795730,INDIANA,18,2019,January,Flood,IND,0,0,0,0,0.50K,0.00K,Emergency Manager,Heavy Rain,38.5388,-87.1099,38.5382,-87.1101
302,2019,02,13,8,201902,13,1045,133852,801108,WEST VIRGINIA,54,2019,February,Flood,LWX,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,39.42,-77.9401,39.4178,-77.9359
303,2019,01,16,1537,201901,16,1607,133275,797357,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.3337,-121.9367,37.3336,-121.9362
304,2019,01,16,1606,201901,16,1636,133275,797364,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.15,-122.45,38.1499,-122.4499
305,2019,01,16,1613,201901,16,1643,133275,797366,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.0643,-122.805,38.0643,-122.8052
306,2019,01,16,1652,201901,16,1722,133275,797367,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.1,-121.9764,37.1,-121.9768
307,2019,01,24,1400,201901,24,2200,133893,801653,VERMONT,50,2019,January,Flood,ALY,0,0,0,0,100.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.7635,-73.237,42.7638,-73.2346
308,2019,01,20,545,201901,20,2145,132608,793475,OREGON,41,2019,January,Flood,MFR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,42.74,-123.75,42.74,-123.9
309,2019,01,19,1930,201901,19,2200,132635,793645,KENTUCKY,21,2019,January,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.84,-83.02,37.838,-83.0204
310,2019,01,19,1945,201901,19,2200,132635,793648,KENTUCKY,21,2019,January,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.7777,-83.0233,37.7876,-83.0086
311,2019,01,19,1913,201901,19,2045,132635,793652,KENTUCKY,21,2019,January,Flood,JKL,0,0,0,0,5.00K,0.00K,911 Call Center,Heavy Rain,37.07,-84.53,37.0714,-84.5268
312,2019,01,3,500,201901,5,500,132410,792203,COLORADO,8,2019,January,Flash Flood,GJT,0,0,0,0,0.00K,0.00K,Emergency Manager,Ice Jam,39.3795,-106.9475,39.4076,-107.1075
313,2019,01,3,500,201901,5,500,132410,792207,COLORADO,8,2019,January,Flash Flood,GJT,0,0,0,0,0.00K,0.00K,County Official,Ice Jam,39.382,-106.9739,39.3771,-107.059
314,2019,01,3,500,201901,5,500,132410,792208,COLORADO,8,2019,January,Flash Flood,GJT,0,0,0,0,0.00K,0.00K,County Official,Ice Jam,39.3662,-107.0348,39.4019,-107.0934
315,2019,01,16,1810,201901,16,1840,133275,797369,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.4941,-122.2285,37.4941,-122.2288
316,2019,01,16,1817,201901,16,1847,133275,797370,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3165,-122.8965,38.3164,-122.8963
317,2019,01,16,1924,201901,16,1954,133275,797372,CALIFORNIA,6,2019,January,Flash Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.2458,-122.4388,38.246,-122.4395
318,2019,01,17,821,201901,17,851,133275,797377,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.8244,-122.266,37.8242,-122.2659
319,2019,01,16,1345,201901,16,1900,133275,797459,CALIFORNIA,6,2019,January,Flash Flood,MTR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,38.4787,-122.9085,38.4785,-122.9083
320,2019,01,16,1630,201901,17,145,133275,797465,CALIFORNIA,6,2019,January,Flash Flood,MTR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,38.3105,-122.4857,38.3104,-122.4859
321,2019,01,16,400,201901,16,1752,133814,800792,CALIFORNIA,6,2019,January,Flood,EKA,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,40.07,-123.79,40.0695,-123.79
322,2019,01,25,247,201901,25,1100,133887,801401,NEW YORK,36,2019,January,Flood,ALY,0,0,0,0,350.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.7592,-73.6905,42.7586,-73.6733
323,2019,01,20,1200,201901,22,1515,132613,793482,OREGON,41,2019,January,Flood,MFR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,43.16,-124.41,43.12,-124.42
324,2019,01,5,1631,201901,5,1731,132380,792028,CALIFORNIA,6,2019,January,Flood,HNX,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.4621,-119.9498,37.4616,-119.9495
325,2019,01,5,1100,201901,5,1353,133020,796284,CALIFORNIA,6,2019,January,Coastal Flood,MTR,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,
326,2019,01,17,822,201901,17,852,133275,797378,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.5981,-121.9468,37.598,-121.947
327,2019,01,17,824,201901,17,854,133275,797380,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,37.2751,-122.0648,37.2751,-122.065
328,2019,01,17,839,201901,17,909,133275,797382,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.7727,-122.4185,37.7723,-122.4184
329,2019,01,17,921,201901,17,951,133275,797383,CALIFORNIA,6,2019,January,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.1451,-121.9843,37.145,-121.9844
330,2019,01,24,1411,201901,24,1845,133887,801380,NEW YORK,36,2019,January,Flood,ALY,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.9549,-74.3781,42.9553,-74.3757
331,2019,01,23,1423,201901,23,1545,134102,803736,MISSISSIPPI,28,2019,January,Flash Flood,JAN,0,0,0,0,2.00K,0.00K,Emergency Manager,Heavy Rain,31.3487,-89.2649,31.3483,-89.2672
332,2019,01,23,1424,201901,23,1545,134102,803737,MISSISSIPPI,28,2019,January,Flash Flood,JAN,0,0,0,0,2.00K,0.00K,Emergency Manager,Heavy Rain,31.2891,-89.28299999999999,31.2913,-89.28299999999999
333,2019,01,23,1426,201901,23,1545,134102,803738,MISSISSIPPI,28,2019,January,Flash Flood,JAN,0,0,0,0,5.00K,0.00K,Public,Heavy Rain,31.3153,-89.319,31.3186,-89.3048
334,2019,01,1,0,201901,10,1700,132489,792678,TEXAS,48,2019,January,Flood,SHV,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,31.5853,-95.169,31.586,-95.1772
335,2019,01,25,247,201901,25,1100,133887,801402,NEW YORK,36,2019,January,Flood,ALY,0,0,0,0,350.00K,0.00K,Emergency Manager,Heavy Rain / Snow Melt,42.7597,-73.6909,42.7547,-73.6709
336,2019,02,12,2145,201902,12,2215,133801,800707,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.7695,-122.4102,37.7695,-122.4101
337,2019,02,13,1,201902,13,31,133801,800708,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.8198,-122.2671,37.8196,-122.2671
338,2019,02,13,3,201902,13,33,133801,800709,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.7013,-121.9233,37.7009,-121.9231
339,2019,02,26,2031,201902,26,2101,133994,802413,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.5256,-122.7878,38.5257,-122.7881
340,2019,02,26,2046,201902,26,2116,133994,802415,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.2552,-122.4788,38.255,-122.4794
341,2019,02,26,2107,201902,26,2137,133994,802416,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3165,-122.8964,38.3165,-122.8965
342,2019,02,26,2109,201902,26,2139,133994,802417,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3347,-122.738,38.3345,-122.7382
343,2019,02,3,1100,201902,4,1100,134860,808309,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain,34.73,-111.78,34.6388,-111.8309
344,2019,02,3,1615,201902,4,1615,134860,808320,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,Other Federal Agency,Heavy Rain,34.6713,-111.6753,34.568000000000005,-111.846
345,2019,02,12,1735,201902,12,1835,133241,797649,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,36.9294,-83.536,36.9288,-83.53399999999999
346,2019,02,11,830,201902,11,1600,133236,797056,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,36.667,-92.0604,36.6684,-92.0601
347,2019,02,11,830,201902,11,1600,133236,797059,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,36.5258,-91.4399,36.5269,-91.4394
348,2019,02,11,845,201902,11,1600,133236,797060,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.11,-91.2,37.1103,-91.2017
349,2019,02,23,1331,201902,23,1630,134569,806336,TENNESSEE,47,2019,February,Flash Flood,MEG,0,0,0,0,5.00K,0.00K,Amateur Radio,Heavy Rain,35.8386,-88.9201,35.8373,-88.9203
350,2019,02,23,1400,201902,23,1700,134569,806337,TENNESSEE,47,2019,February,Flash Flood,MEG,0,0,0,0,0.00K,0.00K,Newspaper,Heavy Rain,36.3399,-88.8477,36.3388,-88.8479
351,2019,02,23,1421,201902,23,1700,134569,806338,TENNESSEE,47,2019,February,Flash Flood,MEG,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,35.4366,-89.8107,35.43,-89.811
352,2019,02,23,1553,201902,23,1800,134569,806339,TENNESSEE,47,2019,February,Flash Flood,MEG,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,35.8355,-89.0475,35.8316,-89.0478
353,2019,02,23,1400,201902,23,1700,134569,806342,TENNESSEE,47,2019,February,Flash Flood,MEG,0,0,0,0,20.00K,0.00K,Newspaper,Heavy Rain,35.8574,-88.8014,35.8379,-88.7971
354,2019,02,5,1600,201902,11,2000,135072,809484,OHIO,39,2019,February,Flood,CLE,0,0,0,0,60.00K,0.00K,Fire Department/Rescue,Ice Jam,41.5818,-83.6277,41.5359,-83.7097
355,2019,02,13,3,201902,13,33,133801,800710,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.9382,-122.51700000000001,37.9381,-122.5171
356,2019,02,13,343,201902,13,413,133801,800711,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3146,-122.8913,38.3143,-122.8908
357,2019,02,13,537,201902,13,607,133801,800712,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.516,-122.7989,38.516,-122.79899999999999
358,2019,02,26,2117,201902,26,2147,133994,802418,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.4382,-122.7809,38.4381,-122.7812
359,2019,02,26,2148,201902,26,2218,133994,802464,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.4753,-123.0501,38.4751,-123.05
360,2019,02,26,2225,201902,26,2255,133994,802465,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,38.241,-122.4783,38.2409,-122.4783
361,2019,02,26,2225,201902,26,2255,133994,802466,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,38.6072,-122.8738,38.6071,-122.874
362,2019,02,14,2214,201902,15,2214,135004,809081,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,Heavy Rain / Snow Melt,35.0234,-111.7152,34.8981,-111.7153
363,2019,02,15,145,201902,15,600,135004,810403,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,Mesonet,Heavy Rain,33.98,-111.3,33.9761,-111.3158
364,2019,02,14,1945,201902,15,110,135004,810406,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,Mesonet,Heavy Rain,34.28,-111.64,34.2649,-111.705
365,2019,02,15,130,201902,15,720,135004,810409,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,34.07,-112.15,34.5209,-112.1944
366,2019,02,11,850,201902,11,1600,133236,797061,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,36.54,-92.4,36.5441,-92.3943
367,2019,02,11,1933,201902,12,0,133236,797062,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Amateur Radio,Heavy Rain,37.01,-92.52,37.0093,-92.5199
368,2019,02,20,940,201902,20,1400,134694,807109,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.04,-92.19,37.0373,-92.1923
369,2019,02,20,945,201902,20,1500,134694,807110,MISSOURI,29,2019,February,Flood,SGF,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,37.11,-91.2,37.1106,-91.2013
370,2019,02,19,1345,201902,20,30,134880,808423,MISSISSIPPI,28,2019,February,Flash Flood,MEG,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,33.8029,-88.6875,33.789,-88.6866
371,2019,02,13,543,201902,13,613,133801,800713,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.8034,-122.2919,37.8033,-122.2918
372,2019,02,13,607,201902,13,637,133801,800714,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.5617,-122.8224,38.5618,-122.8224
373,2019,02,13,612,201902,13,642,133801,800715,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3345,-122.9934,38.3344,-122.9933
374,2019,02,13,619,201902,13,649,133801,800716,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.3338,-122.0326,37.3337,-122.0326
375,2019,02,14,101,201902,14,131,133801,801020,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.3165,-121.9215,37.3165,-121.9217
376,2019,02,14,126,201902,14,156,133801,801021,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.4773,-123.0231,38.4774,-123.0234
377,2019,02,14,244,201902,14,314,133801,801023,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.2569,-121.8591,37.2567,-121.8593
378,2019,02,26,2227,201902,26,2257,133994,802467,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.5957,-122.853,38.5957,-122.8532
379,2019,02,26,2235,201902,26,2305,133994,802468,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,38.3733,-122.7135,38.3731,-122.7136
380,2019,02,26,2258,201902,26,2328,133994,802469,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.5249,-122.4808,38.5247,-122.4813
381,2019,02,27,46,201902,27,116,133994,802541,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.9409,-122.5161,37.9409,-122.5163
382,2019,02,14,2300,201902,14,2345,135004,810411,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,34.4978,-111.8119,34.5123,-111.3498
383,2019,02,15,0,201902,16,0,135004,810420,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,Social Media,Heavy Rain,35.09,-111.7,35.0328,-111.7088
384,2019,02,14,2030,201902,15,30,135004,810422,ARIZONA,4,2019,February,Flash Flood,FGZ,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,34.09,-112.15,34.1837,-112.1526
385,2019,02,17,1845,201902,17,2015,133344,797840,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,37.4049,-84.3517,37.4053,-84.3514
386,2019,02,17,1400,201902,17,1500,133344,797841,KENTUCKY,21,2019,February,Flood,JKL,0,0,0,0,0.00K,0.00K,911 Call Center,Heavy Rain,36.66,-84.35,36.6584,-84.346
387,2019,02,25,2100,201902,26,1215,133792,800679,OREGON,41,2019,February,Flood,MFR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,42.74,-123.75,42.74,-123.9
388,2019,02,25,700,201902,26,100,133794,800684,OREGON,41,2019,February,Flood,MFR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,43.12,-124.08,43.08,-124.14
389,2019,02,25,50,201902,26,1020,133793,800687,OREGON,41,2019,February,Flood,MFR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,43.07,-124.17,42.93,-124.17
390,2019,02,25,430,201902,28,1945,133795,800690,OREGON,41,2019,February,Flood,MFR,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain / Snow Melt,43.16,-124.41,43.12,-124.42
391,2019,02,13,623,201902,13,653,133801,800717,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3838,-122.8109,38.3837,-122.8108
392,2019,02,13,624,201902,13,654,133801,800718,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.284,-122.6879,38.2834,-122.7099
393,2019,02,13,629,201902,13,659,133801,800719,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.4738,-122.8899,38.4736,-122.8899
394,2019,02,14,533,201902,14,603,133801,801024,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.5088,-122.9278,38.5087,-122.928
395,2019,02,14,602,201902,14,632,133801,801025,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.6576,-122.8322,38.6577,-122.8322
396,2019,02,14,645,201902,14,715,133801,801026,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.9268,-122.3779,37.9268,-122.3783
397,2019,02,27,142,201902,27,212,133994,802543,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.3804,-121.9094,37.3804,-121.9096
398,2019,02,27,146,201902,27,216,133994,802545,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,38.5043,-122.993,38.5042,-122.993
399,2019,02,27,151,201902,27,221,133994,802546,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.474000000000004,-122.9068,38.4738,-122.9073
400,2019,02,27,206,201902,27,236,133994,802575,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.1058,-122.5117,38.0834,-122.5417
401,2019,02,14,1100,201902,15,315,133249,797215,WEST VIRGINIA,54,2019,February,Flood,RLX,0,0,0,0,2.00K,0.00K,River/Stream Gage,Heavy Rain,38.9265,-82.115,38.894,-82.1432
402,2019,02,26,1754,201902,26,1754,133863,801209,MONTANA,30,2019,February,Flood,TFX,0,0,0,0,0.00K,0.00K,Law Enforcement,Ice Jam,45.89,-111.4231,45.8886,-111.4146
403,2019,02,13,641,201902,13,711,133801,800720,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.1906,-122.6619,38.1905,-122.6625
404,2019,02,13,646,201902,13,716,133801,800721,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3189,-122.9193,38.3188,-122.9195
405,2019,02,13,656,201902,13,726,133801,800722,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.6956,-122.4451,38.6959,-122.445
406,2019,02,14,655,201902,14,725,133801,801028,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.8915,-122.5166,37.8913,-122.5165
407,2019,02,14,707,201902,14,737,133801,801029,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,36.391999999999996,-121.6298,36.391999999999996,-121.63
408,2019,02,14,728,201902,14,808,133801,801030,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.0411,-122.2615,38.041,-122.2618
409,2019,02,27,216,201902,27,246,133994,802576,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.2708,-122.6703,38.2707,-122.6702
410,2019,02,27,228,201902,27,258,133994,802578,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.4935,-122.8953,38.4933,-122.8954
411,2019,02,27,231,201902,27,301,133994,802579,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.372,-122.7684,38.3719,-122.7685
412,2019,02,27,305,201902,27,335,133994,802580,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.808,-122.3053,37.8079,-122.3054
413,2019,02,13,657,201902,13,727,133801,800723,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.3983,-122.8396,38.3981,-122.8396
414,2019,02,13,658,201902,13,728,133801,800724,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.6062,-122.0598,37.6061,-122.0599
415,2019,02,13,702,201902,13,732,133801,800725,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.443000000000005,-122.8849,38.4429,-122.885
416,2019,02,14,729,201902,14,759,133801,801032,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.0814,-122.5436,38.0811,-122.5443
417,2019,02,14,950,201902,14,1020,133801,801035,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.5808,-122.4046,37.5807,-122.4047
418,2019,02,14,1004,201902,14,1034,133801,801042,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.808,-122.3053,37.8079,-122.3054
419,2019,02,27,328,201902,27,358,133994,802581,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.5061,-122.9136,38.5061,-122.914
420,2019,02,27,352,201902,27,422,133994,802583,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.6035,-122.8669,38.6033,-122.8667
421,2019,02,27,518,201902,27,548,133994,802584,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.2585,-122.7807,38.258,-122.7804
422,2019,02,27,518,201902,27,548,133994,802585,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,38.2783,-122.6811,38.2775,-122.68
423,2019,02,22,1100,201902,22,1500,135084,809613,ALABAMA,1,2019,February,Flood,BMX,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,34.29,-88.09,34.293,-88.0821
424,2019,02,7,1702,201902,7,2002,133333,797775,OHIO,39,2019,February,Flash Flood,ILN,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.84,-84.42,39.8331,-84.431
425,2019,02,7,1708,201902,7,2008,133333,797776,OHIO,39,2019,February,Flash Flood,ILN,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.08,-84.18,39.0793,-84.1805
426,2019,02,7,1735,201902,7,2035,133333,797777,OHIO,39,2019,February,Flash Flood,ILN,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.54,-83.43,39.5406,-83.4302
427,2019,02,7,1745,201902,7,2045,133333,797778,OHIO,39,2019,February,Flash Flood,ILN,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,40.11,-83.75,40.1163,-83.7501
428,2019,02,6,1148,201902,6,1448,133333,797781,OHIO,39,2019,February,Flood,ILN,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,39.39,-84.25,39.3898,-84.2463
429,2019,02,6,1148,201902,6,1448,133333,797782,OHIO,39,2019,February,Flood,ILN,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,39.43,-84.22,39.429,-84.2199
430,2019,02,6,1342,201902,6,1642,133333,797789,OHIO,39,2019,February,Flood,ILN,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.43,-82.68,39.4301,-82.67299999999999
431,2019,02,6,1344,201902,6,1644,133333,797790,OHIO,39,2019,February,Flood,ILN,0,0,0,0,0.00K,0.00K,State Official,Heavy Rain,39.46,-83.03,39.4585,-83.0276
432,2019,02,13,703,201902,13,733,133801,800726,CALIFORNIA,6,2019,February,Flood,MTR,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,37.6653,-121.7192,37.665,-121.7192
